source,reporter_id,reporter_name,canonical_name,confidence_tier,article_count,strategy_id,source_verified_shortfall,command_template
NewsNation,12661,FATIMA HUSSEIN,FATIMA HUSSEIN,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,4693,Gabriel Castillo,Gabriel Castillo,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,10913,GENE JOHNSON,GENE JOHNSON,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,12689,GERALD IMRAY,GERALD IMRAY,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,12266,HALLIE GOLDEN,HALLIE GOLDEN,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,5845,JENNIFER PELTZ,JENNIFER PELTZ,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,9359,Jessica Kartalija,Jessica Kartalija,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,6453,Joey Roulette,Joey Roulette,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,12047,Jonathan Carter,Jonathan Carter,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,9341,Jordan Thornblad,Jordan Thornblad,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,2323,Josh DuBose,Josh DuBose,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,5286,Julian Jackson,Julian Jackson,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,11746,Justin Dennis,Justin Dennis,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,12241,KAITLYN HUAMANI,KAITLYN HUAMANI,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,7296,Kate Ashford,Kate Ashford,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,6510,Kathy Leon,Kathy Leon,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,8070,Kaylee Lindenmuth,Kaylee Lindenmuth,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,10050,Khalale Smith,Khalale Smith,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,11195,Laura Ingle,Laura Ingle,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,2320,Laura Kelly,Laura Kelly,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,11008,Lily Dallow,Lily Dallow,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,9351,MATT BROWN,MATT BROWN,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,2324,Matt Spears,Matt Spears,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,5747,Maya Gebeily,Maya Gebeily,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,8389,Menna Alaaeldin,Menna Alaaeldin,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,7838,Michaela Bourgeois,Michaela Bourgeois,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,10484,Mike Lillis,Mike Lillis,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,10231,Mike Stone,Mike Stone,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,10485,Mya Alysia,Mya Alysia,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,11481,Mya Falgout,Mya Falgout,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,8388,Nayera Abdallah,Nayera Abdallah,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,7212,Nick Jachim,Nick Jachim,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,9700,Peter Wilgoren,Peter Wilgoren,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,8721,Rhea Caoile,Rhea Caoile,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,9072,Ryan Bass,Ryan Bass,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,6141,Sandra Sanchez,Sandra Sanchez,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,12267,SETH BORENSTEIN,SETH BORENSTEIN,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,5202,Sophia Vento,Sophia Vento,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,9350,STEVE PEOPLES,STEVE PEOPLES,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,8220,Sudiksha Kochi,Sudiksha Kochi,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,5746,Tamar Uriel-Beeri,Tamar Uriel-Beeri,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,7214,The Hill,The Hill,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,5146,Tom Dempsey,Tom Dempsey,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,8074,Will Conybeare,Will Conybeare,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NewsNation,11482,Zach Schonfeld,Zach Schonfeld,likely,1,blocked_cloudflare_manual,93,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NewsNation' --target-promotions 93 --max-articles-per-reporter 3 --limit-reporters 186 # review access_barriers before any --apply run
NPR,1195,camila domonoske,Camila Domonoske,strong,5,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,1227,scott simon,Scott Simon,strong,5,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,1233,rob stein,Rob Stein,strong,4,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,7186,Alana Wise,Alana Wise,likely,3,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,9088,Andee Tagle,Andee Tagle,likely,3,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,6572,Ayana Archie,Ayana Archie,likely,3,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,6417,Barbara Sprunt,Barbara Sprunt,likely,3,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,4727,Chandelis Duster,Chandelis Duster,likely,3,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,5101,Danielle Kurtzleben,Danielle Kurtzleben,likely,3,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,10431,Eric McDaniel,Eric McDaniel,likely,3,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,8338,Fatma Tanis,Fatma Tanis,likely,3,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,6127,Jaclyn Diaz,Jaclyn Diaz,likely,3,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,5409,Joel Rose,Joel Rose,likely,3,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,4966,Meg Anderson,Meg Anderson,likely,3,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,1252,nina totenberg,Nina Totenberg,strong,3,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,8233,Suzanne Nuyen,Suzanne Nuyen,likely,3,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,6357,Terry Gross,Terry Gross,likely,3,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,6817,Tom Bowman,Tom Bowman,likely,3,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,5761,Anastasia Tsioulcas,Anastasia Tsioulcas,likely,2,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,10463,Betsy Joles,Betsy Joles,likely,2,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,7182,Bill Chappell,Bill Chappell,likely,2,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,11044,Bobby Allyn,Bobby Allyn,likely,2,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,8130,Brendan Byrne,Brendan Byrne,likely,2,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,7251,Deepa Shivaram,Deepa Shivaram,likely,2,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,7741,Geoff Brumfiel,Geoff Brumfiel,likely,2,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,9762,Huo Jingnan,Huo Jingnan,likely,2,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,1276,jane arraf,Jane Arraf,strong,2,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,6820,Jonathan Lambert,Jonathan Lambert,likely,2,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,7034,Jude Joffe-Block,Jude Joffe-Block,likely,2,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,9087,Kat Lonsdorf,Kat Lonsdorf,likely,2,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,5102,Kat McGowan,Kat McGowan,likely,2,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,8884,Katia Riddle,Katia Riddle,likely,2,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,4640,Lauren Frayer,Lauren Frayer,likely,2,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,2845,Lauren Sommer,Lauren Sommer,likely,2,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,6818,Rhitu Chatterjee,Rhitu Chatterjee,likely,2,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,9760,Sergio Martínez-Beltrán,Sergio Martínez-Beltrán,likely,2,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,4824,Shannon Bond,Shannon Bond,likely,2,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,5410,Stephan Bisaha,Stephan Bisaha,likely,2,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,5103,Stephen Fowler,Stephen Fowler,likely,2,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,8871,Steve Inskeep,Steve Inskeep,likely,2,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,8353,Tonya Mosley,Tonya Mosley,likely,2,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,10430,Tristan Wood,Tristan Wood,likely,2,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,11429,Willem Marx,Willem Marx,likely,2,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,8175,A Martínez,A Martínez,likely,1,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,9859,Abigail Bottar,Abigail Bottar,likely,1,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,2851,Alex Olgin,Alex Olgin,likely,1,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,7564,Alexis Marshall,Alexis Marshall,likely,1,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,9977,Alina Hartounian,Alina Hartounian,likely,1,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,11779,Alina Selyukh,Alina Selyukh,likely,1,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,9981,Allison Aubrey,Allison Aubrey,likely,1,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,5643,Alyssa Kapasi,Alyssa Kapasi,likely,1,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,9408,Amina Khan,Amina Khan,likely,1,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,9979,Anusha Mathur,Anusha Mathur,likely,1,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,9147,Ashish Valentine,Ashish Valentine,likely,1,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,10461,Ashley Lopez,Ashley Lopez,likely,1,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,8186,Ashley Milne-Tyte,Ashley Milne-Tyte,likely,1,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,10839,Ava Pukatch,Ava Pukatch,likely,1,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,11517,Aya Batrawy,Aya Batrawy,likely,1,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,7185,Becky Sullivan,Becky Sullivan,likely,1,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,8908,Brian Mann,Brian Mann,likely,1,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,1277,carrie johnson,Carrie Johnson (journalist),strong,1,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,11376,Chris Klimek,Chris Klimek,likely,1,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,9086,Claudia Grisales,Claudia Grisales,likely,1,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,6447,Daniel Estrin,Daniel Estrin,likely,1,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,10500,Dave Davies,Dave Davies,likely,1,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,5609,David Folkenflik,David Folkenflik,likely,1,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,9978,David Ovalle,David Ovalle,likely,1,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,1241,diaa hadid,Diaa Hadid,strong,1,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,1290,domenico montanaro,Domenico Montanaro,strong,1,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,11360,Drew Hawkins,Drew Hawkins,likely,1,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,7183,Elena Moore,Elena Moore,likely,1,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,11138,Elizabeth Blair,Elizabeth Blair,likely,1,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,2849,Emily Chen-Newton,Emily Chen-Newton,likely,1,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,10501,Emily Feng,Emily Feng,likely,1,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,5408,Eric Westervelt,Eric Westervelt,likely,1,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,11742,Esme Nicholson,Esme Nicholson,likely,1,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,7991,Frank Langfitt,Frank Langfitt,likely,1,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,11516,Greg Myre,Greg Myre,likely,1,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,10348,Greg Rosalsky,Greg Rosalsky,likely,1,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
NPR,10502,Ilana Masad,Ilana Masad,likely,1,official_author_page_extraction,78,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'NPR' --target-promotions 78 --max-articles-per-reporter 3
